代码,名称,今日涨幅
603227,雪峰科技,0.69
605077,华康股份,0.68
002078,太阳纸业,0.64
002875,安奈儿,0.63
603639,海利尔,0.55
002861,瀛通通讯,0.54
601199,江南水务,0.5
001286,陕西能源,0.5
002096,易普力,0.49
002350,北京科锐,0.49
002008,大族激光,0.48
603256,宏和科技,0.45
002337,赛象科技,0.44
000983,山西焦煤,0.42
603182,嘉华股份,0.37
600667,太极实业,0.37
000020,深华发Ａ,0.33
600579,中化装备,0.32
600356,恒丰纸业,0.3
605266,健之佳,0.29
605122,四方新材,0.28
600561,江西长运,0.28
600235,民丰特纸,0.28
601991,大唐发电,0.27
605118,力鼎光电,0.27
002185,华天科技,0.27
605166,聚合顺,0.27
003816,中国广核,0.26
002441,众业达,0.26
603005,晶方科技,0.25
601375,中原证券,0.23
000966,长源电力,0.23
603041,美思德,0.22
603707,健友股份,0.2
002873,新天药业,0.19
603267,鸿远电子,0.19
601231,环旭电子,0.16
000153,丰原药业,0.15
000565,渝三峡Ａ,0.12
600172,黄河旋风,0.11
603073,彩蝶实业,0.09
600508,上海能源,0.08
000957,中通客车,0.08
000733,振华科技,0.04
002593,日上集团,0.0
002105,信隆健康,0.0
002480,新筑股份,0.0
002978,安宁股份,-0.03
603273,天元智能,-0.05
600101,明星电力,-0.1
002796,世嘉科技,-0.11
600051,宁波联合,-0.12
002282,博深股份,-0.13
000404,长虹华意,-0.14
600202,哈空调,-0.16
000906,浙商中拓,-0.16
603176,汇通集团,-0.17
600854,春兰股份,-0.18
000757,浩物股份,-0.19
600158,中体产业,-0.19
002598,山东章鼓,-0.2
002283,天润工业,-0.2
601919,中远海控,-0.2
600505,西昌电力,-0.21
002322,理工能科,-0.22
002962,五方光电,-0.25
600689,上海三毛,-0.26
002700,万憬能源,-0.27
600768,宁波富邦,-0.27
002278,神开股份,-0.28
600860,京城股份,-0.28
002899,英派斯,-0.31
600615,鑫源智造,-0.31
603856,东宏股份,-0.35
002205,国统股份,-0.4
002381,双箭股份,-0.42
603920,世运电路,-0.45
000425,徐工机械,-0.47
603909,建发合诚,-0.5
000021,深科技,-0.52
605589,圣泉集团,-0.54
603214,爱婴室,-0.58
603937,丽岛新材,-0.59
000157,中联重科,-0.6
002828,贝肯能源,-0.65
600583,海油工程,-0.67
600099,林海股份,-0.7
000007,全新好,-0.71
002817,黄山胶囊,-0.71
002286,保龄宝,-0.75
600671,天目药业,-0.76
603029,天鹅股份,-0.78
002724,海洋王,-0.79
002046,国机精工,-0.8
600287,苏豪时尚,-0.82
601857,中国石油,-0.9
603516,淳中科技,-1.05
600273,嘉化能源,-1.09
600724,宁波富达,-1.13
603929,亚翔集成,-1.2
601339,百隆东方,-1.26
000968,蓝焰控股,-1.27
603097,江苏华辰,-1.28
002466,天齐锂业,-1.3
603696,安记食品,-1.41
600962,国投中鲁,-1.45
600097,开创国际,-1.5
002993,奥海科技,-1.52
601890,亚星锚链,-1.69
002144,宏达高科,-1.7
002879,长缆科技,-1.7
600072,中船科技,-1.72
605066,天正电气,-1.72
601808,中海油服,-1.9
002851,麦格米特,-1.93
000338,潍柴动力,-1.99
603161,科华控股,-2.3
002364,中恒电气,-2.39
600176,中国巨石,-2.4
600693,东百集团,-2.52
600183,生益科技,-2.64
603090,宏盛股份,-2.71
603031,安孚科技,-2.73
600960,渤海汽车,-2.76
603091,众鑫股份,-2.93
002158,汉钟精机,-3.1
603186,华正新材,-3.11
002885,京泉华,-3.23
600966,博汇纸业,-3.56
603042,华脉科技,-3.78
002827,高争民爆,-4.75
605056,咸亨国际,-5.12
603069,海汽集团,-5.54
603331,百达精工,-5.87
605033,美邦股份,-6.63
