代码,名称,今日涨幅
000655,金岭矿业,-1.71
002112,三变科技,-1.93
002378,章源钨业,-2.07
002645,华宏科技,-2.1
603028,赛福天,-2.37
600618,氯碱化工,-2.48
600478,科力远,-2.75
600711,盛屯矿业,-3.7
002842,翔鹭钨业,-4.42
002532,天山铝业,-4.8
000510,新金路,-5.85
002340,格林美,-5.89
002462,嘉事堂,-9.99
