代码,名称,今日涨幅
000338,潍柴动力,0.85
600216,浙江医药,0.85
002911,佛燃能源,0.81
603231,索宝蛋白,0.8
002022,科华生物,0.8
002187,广百股份,0.79
002114,罗平锌电,0.77
002007,华兰生物,0.77
603980,吉华集团,0.77
002332,仙琚制药,0.75
603515,欧普照明,0.75
603029,天鹅股份,0.75
600351,亚宝药业,0.75
603041,美思德,0.73
002399,海普瑞,0.73
601666,平煤股份,0.71
603206,嘉环科技,0.7
600812,华北制药,0.7
000978,桂林旅游,0.7
002237,恒邦股份,0.69
000037,深南电A,0.69
603826,坤彩科技,0.68
603073,彩蝶实业,0.68
002800,天顺股份,0.67
002176,江特电机,0.67
603901,永创智能,0.66
603693,江苏新能,0.64
002817,黄山胶囊,0.64
600774,汉商集团,0.63
000153,丰原药业,0.62
600037,歌华有线,0.62
601200,上海环境,0.61
002188,中天服务,0.61
601003,柳钢股份,0.59
000605,渤海股份,0.58
002700,万憬能源,0.57
603519,立霸股份,0.57
002494,华斯股份,0.55
601061,中信金属,0.53
600051,宁波联合,0.52
002053,云南能投,0.5
600874,创业环保,0.5
600916,中国黄金,0.49
002873,新天药业,0.49
002688,金河生物,0.48
000899,赣能股份,0.48
600517,国网英大,0.47
600063,皖维高新,0.47
600535,天士力,0.46
000600,建投能源,0.46
603020,爱普股份,0.46
000027,深圳能源,0.45
603126,中材节能,0.44
603987,康德莱,0.44
002034,旺能环境,0.43
603602,纵横通信,0.43
600513,联环药业,0.43
600251,冠农股份,0.42
000726,鲁  泰Ａ,0.42
000633,合金投资,0.39
600149,廊坊发展,0.38
603103,横店影视,0.38
000913,钱江摩托,0.38
603949,雪龙集团,0.37
000597,东北制药,0.37
002833,弘亚数控,0.36
002550,千红制药,0.36
603399,永杉锂业,0.35
000779,甘咨询,0.35
002739,万达电影,0.35
600241,时代万恒,0.35
000783,长江证券,0.34
603729,龙韵股份,0.34
002125,湘潭电化,0.34
002037,保利联合,0.31
603639,海利尔,0.31
002736,国信证券,0.3
600587,新华医疗,0.3
600903,贵州燃气,0.3
603706,东方环宇,0.3
002412,汉森制药,0.29
002888,惠威科技,0.29
000096,广聚能源,0.28
600718,东软集团,0.26
603112,华翔股份,0.26
002038,双鹭药业,0.25
002221,东华能源,0.24
601238,广汽集团,0.24
603689,皖天然气,0.24
000156,华数传媒,0.23
600671,天目药业,0.23
603006,联明股份,0.22
605169,洪通燃气,0.22
603096,新经典,0.22
600099,林海股份,0.19
000932,华菱钢铁,0.18
600965,福成股份,0.16
002806,华锋股份,0.16
603578,三星新材,0.16
002391,长青股份,0.16
002867,周大生,0.16
600833,第一医药,0.15
600746,江苏索普,0.14
000421,南京公用,0.14
002999,天禾股份,0.14
002267,陕天然气,0.13
600032,浙江新能,0.13
000919,金陵药业,0.13
605066,天正电气,0.13
002301,齐心集团,0.12
603982,泉峰汽车,0.12
002095,生 意 宝,0.1
000998,隆平高科,0.1
002883,中设股份,0.09
600539,狮头股份,0.09
603538,美诺华,0.05
600917,重庆燃气,0.0
002531,天顺风能,0.0
601390,中国中铁,0.0
600106,重庆路桥,0.0
000544,中原环保,0.0
600998,九州通,0.0
603368,柳药集团,0.0
601139,深圳燃气,0.0
603801,志邦家居,0.0
600420,国药现代,0.0
603305,旭升集团,0.0
000702,正虹科技,0.0
002809,红墙股份,0.0
002098,浔兴股份,0.0
002623,亚玛顿,-0.05
000888,峨眉山Ａ,-0.07
002667,威领股份,-0.07
000885,城发环境,-0.07
002799,环球印务,-0.1
603707,健友股份,-0.1
600062,华润双鹤,-0.11
601921,浙版传媒,-0.12
600663,陆家嘴,-0.12
600883,博闻科技,-0.12
001258,立新能源,-0.13
600061,国投资本,-0.13
002365,永安药业,-0.13
001289,龙源电力,-0.13
601330,绿色动力,-0.14
002753,永东股份,-0.14
600229,城市传媒,-0.14
000623,吉林敖东,-0.15
002252,上海莱士,-0.15
000498,山东路桥,-0.16
600582,天地科技,-0.17
600780,通宝能源,-0.17
000930,中粮科技,-0.17
603201,XD常润股,-0.17
600526,菲达环保,-0.18
603289,泰瑞机器,-0.19
002242,九阳股份,-0.19
600655,豫园股份,-0.19
600771,广誉远,-0.21
002660,茂硕电源,-0.21
002917,金奥博,-0.22
603357,设计总院,-0.24
601065,江盐集团,-0.24
002027,分众传媒,-0.25
002564,天沃科技,-0.25
002996,顺博合金,-0.25
600054,黄山旅游,-0.26
600382,广东明珠,-0.26
600557,康缘药业,-0.27
000403,派林生物,-0.28
601766,中国中车,-0.28
603956,威派格,-0.29
000722,湖南发展,-0.33
600299,安迪苏,-0.33
600975,新五丰,-0.33
603768,常青股份,-0.34
605180,华生科技,-0.34
601199,江南水务,-0.35
603065,宿迁联盛,-0.35
000507,珠海港,-0.37
601990,南京证券,-0.37
600422,昆药集团,-0.39
600379,宝光股份,-0.4
601999,出版传媒,-0.4
603638,艾迪精密,-0.41
600476,湘邮科技,-0.41
002331,皖通科技,-0.42
600731,湖南海利,-0.43
603329,上海雅仕,-0.44
002686,亿利达,-0.44
603779,威龙股份,-0.45
000676,智度股份,-0.49
002746,仙坛股份,-0.49
605162,新中港,-0.49
002121,科陆电子,-0.49
600611,大众交通,-0.5
002312,川发龙蟒,-0.52
603107,上海汽配,-0.52
603970,中农立华,-0.53
603237,五芳斋,-0.53
600128,苏豪弘业,-0.53
600810,神马股份,-0.54
000682,东方电子,-0.55
000800,一汽解放,-0.58
000713,国投丰乐,-0.58
000543,皖能电力,-0.58
603189,网达软件,-0.58
002649,博彦科技,-0.59
002758,浙农股份,-0.59
603339,四方科技,-0.6
600822,上海物贸,-0.62
603569,长久物流,-0.63
002302,西部建设,-0.63
002729,好利科技,-0.64
002015,协鑫能科,-0.65
603886,元祖股份,-0.65
600724,宁波富达,-0.66
002282,博深股份,-0.66
600223,福瑞达,-0.66
000829,天音控股,-0.67
002576,通达动力,-0.68
603609,禾丰股份,-0.68
002403,爱仕达,-0.69
603968,醋化股份,-0.7
002322,理工能科,-0.7
002045,国光电器,-0.72
601788,光大证券,-0.72
600559,老白干酒,-0.73
600616,金枫酒业,-0.73
600109,国金证券,-0.73
601022,宁波远洋,-0.73
002673,西部证券,-0.73
002381,双箭股份,-0.74
002423,中粮资本,-0.74
603717,天域生物,-0.75
002705,新宝股份,-0.76
002137,实益达,-0.77
002798,帝欧水华,-0.78
603025,大豪科技,-0.8
002852,道道全,-0.81
603066,音飞储存,-0.81
601236,红塔证券,-0.82
002797,第一创业,-0.83
600059,古越龙山,-0.85
600927,永安期货,-0.86
600643,爱建集团,-0.87
000521,长虹美菱,-0.89
002832,比音勒芬,-0.9
603759,海天股份,-0.91
002840,华统股份,-0.92
002692,远程股份,-0.93
603839,安正时尚,-0.96
600969,郴电国际,-0.98
002835,同为股份,-1.0
600749,西藏旅游,-1.03
600787,中储股份,-1.03
600073,光明肉业,-1.06
002624,完美世界,-1.08
603977,国泰集团,-1.09
600129,太极集团,-1.1
002174,游族网络,-1.1
003038,鑫铂股份,-1.1
603238,诺邦股份,-1.1
601098,中南传媒,-1.11
600796,钱江生化,-1.12
002939,长城证券,-1.14
002019,亿帆医药,-1.15
601928,凤凰传媒,-1.16
603520,司太立,-1.16
600560,金自天正,-1.17
002878,元隆雅图,-1.18
600704,物产中大,-1.19
600158,中体产业,-1.21
002982,湘佳股份,-1.21
600335,国机汽车,-1.21
605368,蓝天燃气,-1.25
002712,思美传媒,-1.26
603111,康尼机电,-1.26
600744,华银电力,-1.27
603022,新通联,-1.28
603018,华设集团,-1.28
002855,捷荣技术,-1.29
601019,山东出版,-1.3
000856,冀东装备,-1.33
002406,远东传动,-1.34
600797,浙大网新,-1.34
600556,天下秀,-1.4
605577,龙版传媒,-1.41
601360,三六零,-1.42
002681,奋达科技,-1.44
002905,金逸影视,-1.47
002410,广联达,-1.47
601949,中国出版,-1.48
600571,信雅达,-1.49
000837,秦川机床,-1.55
002178,延华智能,-1.57
603108,润达医疗,-1.64
002094,青岛金王,-1.64
002858,力盛体育,-1.67
000719,中原传媒,-1.69
603095,越剑智能,-1.74
605218,伟时电子,-1.78
600551,时代出版,-1.82
002065,东华软件,-1.83
002010,传化智联,-1.84
002577,雷柏科技,-1.85
603527,众源新材,-1.91
603725,天安新材,-1.94
002328,新朋股份,-1.94
002512,达华智能,-1.97
001236,弘业期货,-2.0
002856,美芝股份,-2.05
603999,读者传媒,-2.05
601801,皖新传媒,-2.1
002439,启明星辰,-2.11
600072,中船科技,-2.11
603466,风语筑,-2.12
600088,中视传媒,-2.13
600131,国网信通,-2.13
002449,国星光电,-2.13
600770,综艺股份,-2.14
002587,奥拓电子,-2.15
002722,物产金轮,-2.17
603927,中科软,-2.17
603035,常熟汽饰,-2.18
600050,中国联通,-2.19
002849,威星智能,-2.21
000987,越秀资本,-2.21
600397,江钨装备,-2.23
002063,远光软件,-2.25
002264,新 华 都,-2.35
002401,中远海科,-2.36
000503,国新健康,-2.41
603660,苏州科达,-2.45
002771,真视通,-2.49
002291,遥望科技,-2.5
002236,大华股份,-2.52
002467,二六三,-2.53
000612,焦作万方,-2.55
000665,湖北广电,-2.58
002642,荣联科技,-2.67
600278,东方创业,-2.67
002093,国脉科技,-2.68
600120,浙江东方,-2.7
002161,远 望 谷,-2.71
002995,天地在线,-2.72
002351,漫步者,-2.81
002215,诺 普 信,-2.81
000810,创维数字,-2.86
001219,青岛食品,-2.87
600152,维科技术,-2.89
000066,中国长城,-2.89
002706,良信股份,-2.91
000409,云鼎科技,-2.94
002212,天融信,-2.95
000803,山高环能,-3.0
600602,云赛智联,-3.09
000032,深桑达Ａ,-3.2
603106,恒银科技,-3.22
603303,得邦照明,-3.28
600640,国脉文化,-3.38
000815,美利云,-3.47
002803,吉宏股份,-3.5
601339,百隆东方,-3.51
002313,日海智能,-3.53
600126,杭钢股份,-3.59
002054,德美化工,-3.61
600446,金证股份,-3.64
600100,同方股份,-3.66
002530,金财互联,-3.82
600728,佳都科技,-3.83
002279,久其软件,-3.9
000892,欢瑞世纪,-4.12
600589,大位科技,-4.17
002354,天娱数科,-4.21
000925,众合科技,-4.49
600839,四川长虹,-4.62
002296,辉煌科技,-4.65
000818,航锦科技,-4.71
000917,电广传媒,-4.75
603969,银龙股份,-4.82
600579,中化装备,-4.91
600825,新华传媒,-4.94
002292,奥飞娱乐,-5.07
002908,德生科技,-5.07
600756,浪潮软件,-5.14
002181,粤 传 媒,-5.32
002123,梦网科技,-5.46
600552,凯盛科技,-5.49
600586,金晶科技,-5.66
600143,金发科技,-6.23
002927,泰永长征,-6.25
002088,鲁阳节能,-6.57
002394,联发股份,-6.96
603703,盛洋科技,-7.62
002600,领益智造,-7.8
002171,楚江新材,-8.38
002519,银河电子,-9.15
002446,盛路通信,-9.27
603017,中衡设计,-9.98
601611,中国核建,-9.98
600879,航天电子,-10.01
