代码,名称,今日涨幅
601686,友发集团,2.01
002458,益生股份,2.0
603012,创力集团,1.98
600131,国网信通,1.98
600054,黄山旅游,1.97
002114,罗平锌电,1.95
002746,仙坛股份,1.94
002170,芭田股份,1.94
603681,永冠新材,1.91
003022,联泓新科,1.9
601330,绿色动力,1.88
000421,南京公用,1.82
002233,塔牌集团,1.8
603616,韩建河山,1.8
603819,神力股份,1.79
002960,青鸟消防,1.78
603053,成都燃气,1.72
605151,西上海,1.71
603310,巍华新材,1.69
603070,万控智造,1.67
002121,科陆电子,1.66
601882,海天精工,1.63
002381,双箭股份,1.62
002705,新宝股份,1.58
000998,隆平高科,1.57
000795,英洛华,1.54
002011,盾安环境,1.53
001289,龙源电力,1.52
001239,永达股份,1.49
600874,创业环保,1.48
000590,启迪药业,1.47
601966,玲珑轮胎,1.47
600917,重庆燃气,1.43
603137,恒尚节能,1.41
002835,同为股份,1.41
603218,日月股份,1.39
002376,新北洋,1.38
600143,金发科技,1.36
603237,五芳斋,1.35
600977,中国电影,1.34
603151,邦基科技,1.32
002469,三维化学,1.32
605050,福然德,1.3
600667,太极实业,1.29
002654,万润科技,1.27
603111,康尼机电,1.26
002282,博深股份,1.18
002144,宏达高科,1.14
603689,皖天然气,1.09
002716,湖南白银,1.08
601952,苏垦农发,1.08
603103,横店影视,1.06
002745,木林森,1.05
601669,中国电建,1.04
000422,湖北宜化,1.01
600710,苏美达,1.0
603706,东方环宇,0.99
603056,德邦股份,0.96
603025,大豪科技,0.94
603505,金石资源,0.89
603848,好太太,0.89
600841,动力新科,0.88
003038,鑫铂股份,0.85
600168,武汉控股,0.76
002635,安洁科技,0.7
600822,上海物贸,0.62
603788,宁波高发,0.53
002833,弘亚数控,0.5
002655,共达电声,0.46
603135,中重科技,0.45
002010,传化智联,0.44
002962,五方光电,0.32
603348,文灿股份,0.19
603949,雪龙集团,0.09
002185,华天科技,0.0
002035,华帝股份,0.0
000301,东方盛虹,-0.09
002658,雪迪龙,-0.11
600499,科达制造,-0.14
002208,合肥城建,-0.31
002249,大洋电机,-0.34
002787,华源控股,-0.37
002079,苏州固锝,-0.39
002648,卫星化学,-0.43
002890,弘宇股份,-0.49
605183,确成股份,-0.66
603318,水发燃气,-0.7
603500,祥和实业,-0.8
600703,三安光电,-0.82
603898,好莱客,-1.01
002923,润都股份,-1.08
002527,新时达,-1.13
002782,可立克,-1.14
002448,中原内配,-1.25
002331,皖通科技,-1.89
002317,众生药业,-1.95
601133,柏诚股份,-2.01
601677,明泰铝业,-2.04
603023,威帝股份,-2.29
000830,鲁西化工,-2.4
002845,同兴达,-2.4
000680,山推股份,-2.49
600198,大唐电信,-2.56
600075,新疆天业,-4.15
603038,华立股份,-5.39
002201,九鼎新材,-9.61
